399364	6367646	97	0.714972972869873	word2vec
399364	944818	96	0.7220953702926636	word2vec
399364	7482799	95	0.6737625002861023	word2vec
399364	4749500	94	0.6494194269180298	word2vec
399364	8301450	22	0.6921574473381042	word2vec
399364	3447947	2	0.6345556378364563	word2vec
399364	8286631	1	0.614346444606781	word2vec
399364	7482806	99	0.4938408136367798	word2vec
399364	7482805	90	0.671683132648468	word2vec
399364	7482800	36	0.5944181084632874	word2vec
399364	7482802	5	0.5896686315536499	word2vec
399364	3978462	21	0.5966496467590332	word2vec
399364	335475	83	0.5976656675338745	word2vec
399364	7482804	79	0.6060383319854736	word2vec
399364	1407113	3	0.653404712677002	word2vec
399364	3175266	9	0.5780808329582214	word2vec
399364	7482803	52	0.5931382179260254	word2vec
399364	7528090	28	0.6149452328681946	word2vec
399364	8657115	38	0.6083424091339111	word2vec
399364	7482801	15	0.5490291118621826	word2vec
399364	7965057	37	0.6911795139312744	word2vec
399364	4358715	72	0.7369539737701416	word2vec
399364	1966915	4	0.567699670791626	word2vec
399364	6374132	48	0.6056829690933228	word2vec
399364	6431425	93	0.5343860387802124	word2vec
399364	492352	43	0.600765585899353	word2vec
399364	1365013	29	0.5514156222343445	word2vec
399364	1909183	76	0.663844645023346	word2vec
399364	8337833	57	0.6401491165161133	word2vec
399364	3079257	6	0.5827262997627258	word2vec
399364	7263665	100	0.5966618061065674	word2vec
399364	6125145	71	0.5543020367622375	word2vec
399364	7026424	73	0.6100512146949768	word2vec
399364	5689431	60	0.5947187542915344	word2vec
399364	197066	86	0.5456240773200989	word2vec
399364	8338953	89	0.6955175399780273	word2vec
399364	3765541	18	0.6513617038726807	word2vec
399364	8535513	7	0.655174970626831	word2vec
399364	4266791	55	0.546870768070221	word2vec
399364	6374124	45	0.5923020839691162	word2vec
399364	7391382	33	0.5447709560394287	word2vec
399364	6580889	74	0.5971645712852478	word2vec
399364	595521	19	0.6435655355453491	word2vec
399364	7041751	59	0.5916540622711182	word2vec
399364	1835815	14	0.6109997630119324	word2vec
399364	4449293	24	0.602730929851532	word2vec
399364	6374126	46	0.5597203969955444	word2vec
399364	7798816	56	0.6483614444732666	word2vec
399364	1563042	26	0.5907654762268066	word2vec
399364	4663642	13	0.5831478238105774	word2vec
399364	3312052	42	0.4572583734989166	word2vec
399364	1681486	31	0.6697660684585571	word2vec
399364	1365012	12	0.5384865403175354	word2vec
399364	7631629	34	0.5813689231872559	word2vec
399364	6125146	10	0.6119741201400757	word2vec
399364	1484196	67	0.6012600660324097	word2vec
399364	2893392	17	0.634583055973053	word2vec
399364	4990164	84	0.5253506898880005	word2vec
399364	8285128	40	0.6064050793647766	word2vec
399364	1468791	44	0.6195803880691528	word2vec
399364	1616419	49	0.5262647867202759	word2vec
399364	1497906	11	0.4893733561038971	word2vec
399364	3558154	70	0.5567232966423035	word2vec
399364	6804381	78	0.576188862323761	word2vec
399364	4689073	87	0.5121947526931763	word2vec
399364	1682236	88	0.43475717306137085	word2vec
399364	4601705	68	0.5942707657814026	word2vec
399364	1180165	75	0.5857731699943542	word2vec
399364	6374127	50	0.5402900576591492	word2vec
399364	1741521	30	0.5889648795127869	word2vec
399364	7584014	54	0.626417875289917	word2vec
399364	7017094	92	0.6506118774414062	word2vec
399364	1077815	98	0.6227871775627136	word2vec
399364	1981505	81	0.6099544167518616	word2vec
399364	7631940	16	0.5834305286407471	word2vec
399364	197060	64	0.6359948515892029	word2vec
399364	7677569	91	0.39664191007614136	word2vec
